Year,est,lwr,upr,log_est,se,type
2004,702212.679894927,494969.345006659,996228.660986231,13.4619915999373,0.178442304216977,index
2005,800502.012961656,576527.966881681,1111487.22970307,13.5929943260462,0.167459810290973,index
2006,431593.889931116,302123.83741503,616546.140217287,12.9752403554798,0.181966652612494,index
2007,561961.719948657,407820.295288589,774363.067105771,13.2391890125856,0.163578061372583,index
2008,627337.062362987,454548.889846344,865807.394111685,13.3492392546972,0.164379805958244,index
2009,563527.696346645,409795.612018545,774931.344397571,13.2419717618249,0.162532555304624,index
2010,792700.554661913,592033.563177086,1061382.67903124,13.5832008185373,0.148922232257654,index
2011,836674.941671065,616921.074041948,1134707.4811918,13.6371909128345,0.155459253041063,index
2012,715170.87282569,524432.916602494,975280.843643038,13.4802767760973,0.158270243542606,index
2013,676410.752830425,465991.297287511,981845.603572143,13.4245557930275,0.190122654488587,index
2014,611019.318241055,452094.41562177,825811.14555529,13.3228838550697,0.153695443551902,index
2015,775577.842448373,576999.836103129,1042497.67861175,13.5613636336707,0.150903983217822,index
2016,699489.032472787,518729.698558056,943236.733716638,13.4581053938694,0.152537078117828,index
2017,683052.225193441,492077.495765875,948144.034946264,13.4343266000417,0.167316903697422,index
2018,483860.357442327,336867.196237152,694994.490764831,13.0895516263884,0.184752155665256,index
2019,610156.934145963,386960.74060695,962091.099222261,13.3214714721532,0.232347611659906,index
2021,518851.91272456,365136.461370512,737278.6227031,13.1593737894959,0.179262151144029,index
2022,837115.683124046,562693.933611907,1245370.92915517,13.637717551539,0.202670268518078,index
2023,1093849.45331787,796127.455446368,1502908.382745,13.905213641268,0.162094340435708,index
2024,892723.747497462,637808.724263759,1249521.46157277,13.7020324586927,0.171553533227034,index
2003,428911.860478861,300771.190790744,611645.628611513,12.9690067233725,0.181075588632011,index
2004,648814.249417748,440046.754640817,956625.462653668,13.3829017442699,0.198098274527478,index
2005,578324.574286692,415554.968665028,804849.75140193,13.2678905372547,0.168635934186396,index
2006,394826.141866274,277103.810920923,562560.586167807,12.8862007998161,0.18064276638753,index
2007,443074.102549258,320079.461617511,613331.012735903,13.001492309416,0.165904960742128,index
2008,477552.636314386,341295.906158319,668207.606173368,13.0764296659468,0.171393213662023,index
2009,574284.804516964,426859.403669284,772626.850583821,13.2608807273642,0.151365411367149,index
2010,569570.54624613,421174.997784113,770251.341741332,13.2526379282031,0.153999886013594,index
2011,637214.671078093,468894.660980431,865956.835994146,13.3648618810438,0.156496989085085,index
2012,853430.082446243,626927.38920364,1161765.96870235,13.6570188992275,0.157366612572596,index
2013,921928.850000276,635960.390492846,1336487.0158095,13.7342233303639,0.189458465568459,index
2014,719853.007214416,537129.733783298,964735.927660819,13.4868023135028,0.149394265193915,index
2015,630980.508448877,468314.326613117,850147.816151078,13.3550302511079,0.152112623469317,index
2016,634651.829004333,471620.366706487,854040.606582236,13.3608318267224,0.15148349456978,index
2017,672265.431893232,499781.148690314,904277.426435377,13.4184085294544,0.151269591088336,index
2018,434450.053431124,312769.842677282,603468.823306781,12.981836265253,0.167662975298455,index
2019,480235.225468528,313071.939109947,736654.560726425,13.0820313159067,0.218291274102893,index
2021,348512.449321297,251236.355331332,483452.831385594,12.7614292311309,0.166982558848367,index
2022,661957.545562126,467261.506816124,937778.493915333,13.4029567022919,0.17771364848792,index
2023,812396.260171913,601049.889347639,1098058.07344485,13.6077435052459,0.153732561918791,index
2024,705633.644551107,512533.791954183,971484.901364297,13.4668514647249,0.163130314590208,index
2003,644963.105568972,472726.857412427,879952.981351884,13.3769483934736,0.158510750055578,index
2004,420554.718781405,304586.300985634,580677.039371015,12.9493298778279,0.164605133422906,index
2005,582578.135757045,430050.244077325,789203.794059768,13.2752185940649,0.154881043184574,index
2006,475562.388146697,353371.5597267,640005.056419095,13.0722533577167,0.151522171113991,index
2007,450188.697832565,336789.285217529,601770.521070106,13.0174221023697,0.148068718252843,index
2008,567471.428546564,424284.663085735,758980.585993057,13.2489456808968,0.148362826585446,index
2009,510403.278520928,389983.657113262,668006.215063654,13.1429564344265,0.137296564711953,index
2010,650872.351445618,489387.49962959,865642.907097119,13.3860688212357,0.145491925390822,index
2011,602720.501582681,449623.386303189,807947.304553945,13.309208855124,0.149514616303035,index
2012,787652.312940899,591897.22016779,1048148.47061671,13.5768120442383,0.145780107328543,index
2013,823698.797155746,582603.692164151,1164564.72480552,13.6215602046342,0.176685768966709,index
2014,619563.809546423,471386.480169435,814319.73602998,13.3367709764362,0.139460413398407,index
2015,541968.652384708,417377.40794222,703751.603652582,13.2029634418206,0.13327657926274,index
2016,595294.141521398,447165.76011694,792491.61393087,13.2968109178725,0.145985480994203,index
2017,610269.241660687,450318.791922793,827033.101876329,13.3216555185417,0.155076564423218,index
2018,424626.437941651,314517.034969889,573284.088781639,12.9589650918373,0.153151575897901,index
2019,400482.826567927,264963.344067347,605315.784114917,12.900426164591,0.210758665323842,index
2021,461950.309262245,327287.31633622,652020.648451469,13.0432126085699,0.175829200924002,index
2022,698922.066116359,496147.235166214,984570.748118169,13.4572945216043,0.174833067115921,index
2023,764779.12400981,571469.269035946,1023479.5468668,13.5473423443345,0.14866413787558,index
2024,811855.478785815,606172.458804774,1087329.70107905,13.6070776215123,0.14906284695316,index
2003,636507.891776435,466577.588552481,868327.811352026,13.3637520956088,0.158458263536829,index
2004,550963.08651555,398921.286174314,760952.93288034,13.2194230922712,0.164749809775403,index
2005,553645.285282904,415773.449418863,737235.872912093,13.2242794813904,0.146116809029929,index
2006,479013.131284221,355929.387183349,644660.396710982,13.0794832899718,0.151531177492535,index
2007,548056.727012756,410736.781511195,731286.287336669,13.2141340770193,0.14715894029737,index
2008,637954.774119564,477309.224777936,852667.982713495,13.3660226728544,0.148014374413876,index
2009,561332.004305132,424482.377031913,742300.825915152,13.2380678174861,0.142575093454015,index
2010,767767.181049662,582829.154031148,1011388.05466386,13.5512418164957,0.140610971702614,index
2011,690810.561021861,527166.007945727,905254.178051006,13.4456209132412,0.13793627427058,index
2012,722435.073326809,546301.990747649,955355.177195022,13.4903828310232,0.142582024360956,index
2013,766647.713281902,547784.939189145,1072955.23157387,13.5497826701195,0.171505512653951,index
2014,693509.216197186,534239.789845783,900260.59850254,13.4495198080462,0.133124765708643,index
2015,620392.310519093,467967.495324186,822464.429253976,13.3381073158155,0.143856315721784,index
2016,549034.474241905,415733.041154635,725077.932388738,13.215916513132,0.141899499210998,index
2017,567453.438785819,421983.192974031,763071.635437547,13.2489139787793,0.151121763443815,index
2018,491569.831396892,367492.065850834,657540.452145847,13.1053592865991,0.148422257252297,index
2019,525475.608187409,360406.618121211,766147.459331787,13.1720590518325,0.192386639240675,index
2021,424770.209409872,310201.212692397,581653.853755318,12.9593036179429,0.160373956519904,index
2022,684800.909219612,487668.031873613,961621.953086201,13.4368834315243,0.173214019953717,index
2023,831168.297128788,592182.77586946,1166600.52656489,13.6305875769531,0.172971019054274,index
2024,758716.050904406,564082.050112716,1020507.64739801,13.539382876901,0.15124149240331,index
2003,416823.342196948,307823.966552347,564419.010469376,12.9404177712048,0.154663255140131,index
2004,468051.964824623,337913.94573358,648308.969020512,13.0563346046858,0.166221452857021,index
2005,438503.279695169,328863.752550955,584695.409001108,12.9911225701168,0.146800530212623,index
2006,354964.801371569,259748.759601204,485084.165199506,12.7797739124758,0.159341590634004,index
2007,426692.155808929,320095.81450577,568786.55570671,12.9638180856205,0.146656998597261,index
2008,469780.913571046,349494.594006265,631466.43908229,13.0600217236704,0.150910094910067,index
2009,496671.905821402,375500.448838138,656944.573023926,13.1156849378316,0.142691393588872,index
2010,729892.203940212,545407.291759017,976779.440653475,13.5006521363856,0.148657842602079,index
2011,679753.667051466,508961.985882596,907857.680311122,13.4294857571863,0.147633910954062,index
2012,764243.204627313,561144.669570785,1040850.43927402,13.5466413481562,0.157608671031735,index
2013,689376.869673459,493813.299094674,962388.962209105,13.4435433811145,0.17022281841281,index
2014,890186.909735311,673981.987531379,1175747.64448317,13.6991867305977,0.141955703260801,index
2015,659664.641516013,500346.497178661,869712.172904583,13.3994868659513,0.141038680496084,index
2016,478104.683348904,354588.987957863,644645.1976882,13.077584990318,0.152487686183893,index
2017,565217.973512042,423440.601160996,754465.577238288,13.2449667295559,0.147348729668205,index
2018,444714.162220942,322273.420947899,613673.586540812,13.005187022677,0.164304766629281,index
2019,392974.426126781,272061.018441922,567625.970357969,12.8814998152653,0.187614754933951,index
2021,402297.711793148,297558.719201548,543904.239634733,12.9049476701095,0.153870587688902,index
2022,478074.446065147,348006.05897606,656756.312384261,13.0775217442528,0.162016535661754,index
2023,722518.674643872,531023.082600895,983070.703164678,13.4904985458926,0.15711399749391,index
2024,668477.399226216,496906.35023894,899288.232201843,13.4127578667645,0.151329826406593,index
2003,508896.091798034,374594.825320292,691347.596769071,13.1399991328423,0.15632883065356,index
2004,557064.837137795,404489.958000424,767191.438594459,13.2304369163321,0.163296228601052,index
2005,519225.366066985,383969.417563355,702126.180981356,13.1600932992398,0.153969723415321,index
2006,425055.019434989,308893.479062919,584899.914672778,12.9599738970217,0.162871425722057,index
2007,467341.564503001,351376.991081263,621577.802348478,13.0548156708127,0.145513233063113,index
2008,535101.854064231,393076.066034422,728444.235009474,13.1902123891864,0.157377363689536,index
2009,670553.04496534,502819.582933846,894240.004513599,13.4158580911255,0.146875856238254,index
2010,710207.997758558,533736.065182653,945027.763689921,13.4733131607042,0.145745752044111,index
2011,749154.291353911,568719.017270886,986835.564154628,13.5267002377522,0.140593637072098,index
2012,624599.8872201,468815.022998914,832151.274973679,13.3448665432677,0.146381761681906,index
2013,902352.206697108,640075.102574442,1272099.94835949,13.7127601958867,0.175217199077022,index
2014,854998.132688899,645198.328286329,1133018.75540057,13.6588545639269,0.143646277134979,index
2015,652348.546443241,497628.46648475,855173.396837119,13.388334278506,0.138127666786128,index
2016,706656.856735721,531509.367614448,939520.436700644,13.468300475906,0.145321228696678,index
2017,655007.137515327,463616.448596083,925407.95628632,13.392401411528,0.176323924464304,index
2018,482589.766498428,354845.794702484,656321.382994757,13.0869222270134,0.15688228787456,index
2019,429617.833451086,285829.674373413,645739.401354379,12.9706513330729,0.207911965750866,index
2021,404876.219485279,297947.860016155,550179.32699971,12.9113366684735,0.156463530504647,index
2022,797008.808516343,564486.552153888,1125311.20259437,13.588621009802,0.175997708536658,index
2023,831915.561405951,626795.828626516,1104160.98783862,13.6314862259583,0.144446578498693,index
2024,779494.258557391,585428.067123045,1037892.32742104,13.5664006019075,0.14607513549746,index
2003,474869.625472566,345154.894896705,653333.226706639,13.0707955726529,0.162782076200447,index
2004,518462.751030287,368840.163805925,728780.785238267,13.1586234642067,0.173730128782204,index
2005,531234.682934044,395373.158243184,713782.113095431,13.182959166681,0.150703720408548,index
2006,448909.430435182,312436.472760438,644994.084567573,13.0145764324246,0.184911557027036,index
2007,439519.712856529,328168.74560828,588653.187040771,12.9934378480174,0.14906122098728,index
2008,463508.802517444,345242.869293712,622287.754851154,13.0465806552154,0.150297270882574,index
2009,542905.678082249,406015.267362182,725949.487586682,13.2046908786384,0.148239885382046,index
2010,619858.532922036,468159.866988758,820712.384655318,13.3372465582795,0.143207450644285,index
2011,785976.998682224,575495.451130364,1073440.00937651,13.5746828072201,0.15903159791214,index
2012,750851.284672625,553872.681865806,1017883.11673968,13.5289628880647,0.155244059214267,index
2013,741080.266393602,529924.17665517,1036374.60873084,13.5158642201306,0.171112842071054,index
